length,entropy,special_char_ratio,digit_ratio,alpha_ratio,whitespace_count,max_char_run,hex_encoded,keyword_count,keyword_diversity,has_union,boolean_op_count,has_time_keyword,has_exfil_keyword,has_destructive,comment_count,quote_imbalance,comparison_count,semicolon_count,url_encoding_depth,ast_token_count,ast_keyword_count,ast_has_where,ast_has_comparison,ast_has_union
65,3.900085706842698,0.1076923076923077,0.3230769230769231,0.23076923076923078,20,2,0,0,0,0,1,0,0,0,1,1,2,0,0,44,2,1,1,0
133,3.8770999032645466,0.08270676691729323,0.06015037593984962,0.48120300751879697,45,5,0,1,1,0,1,0,0,0,1,0,1,0,0,89,7,0,1,0
69,3.3210610781672036,0.11594202898550725,0.14492753623188406,0.2753623188405797,31,4,0,1,1,0,1,0,0,0,1,0,1,0,0,52,3,0,1,0
83,3.718379471094699,0.03614457831325301,0.5301204819277109,0.2289156626506024,10,2,0,2,2,1,0,0,0,0,1,0,1,0,0,36,3,1,1,0
264,3.7649883887002122,0.15151515151515152,0.10227272727272728,0.3143939393939394,108,8,0,0,0,0,2,0,0,0,0,0,2,0,0,8,0,0,0,0
110,4.044999992384521,0.07272727272727272,0.17272727272727273,0.43636363636363634,32,3,0,1,1,0,0,0,0,0,1,0,1,0,0,65,8,0,1,0
330,3.2287050369215473,0.16363636363636364,0.13636363636363635,0.22727272727272727,154,4,0,1,1,0,1,0,0,0,0,0,2,0,0,287,9,0,1,0
118,4.055686983143086,0.059322033898305086,0.025423728813559324,0.6779661016949152,23,3,0,1,1,0,1,0,0,0,0,1,1,0,0,61,7,0,0,0
170,3.783577018363208,0.10588235294117647,0.22941176470588234,0.25882352941176473,63,5,1,2,2,0,2,0,0,0,0,0,2,0,0,8,0,0,0,0
125,3.9626477374578233,0.056,0.088,0.52,37,5,0,1,1,0,1,0,0,0,0,0,1,0,0,77,7,0,1,0
27,3.006025244797779,0.1111111111111111,0.3333333333333333,0.18518518518518517,10,3,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1,1,1,0
200,3.602490299760867,0.045,0.1,0.56,53,4,0,1,1,0,2,0,0,0,0,0,2,0,0,118,12,0,1,0
362,3.466180117290864,0.15193370165745856,0.13812154696132597,0.26243093922651933,157,4,0,1,1,0,0,0,0,0,0,0,1,0,0,301,10,0,1,0
74,3.892725990084836,0.06756756756756757,0.12162162162162163,0.5540540540540541,16,3,0,2,2,1,0,0,0,0,1,1,1,0,0,40,8,1,1,0
65,3.0377524284130693,0.15384615384615385,0.13846153846153847,0.2153846153846154,32,4,0,0,0,0,2,0,0,0,0,0,2,0,0,8,0,0,0,0
24,3.4387218755408675,0.16666666666666666,0.5,0.08333333333333333,6,2,0,0,0,0,1,0,0,0,0,0,1,0,0,15,1,0,1,0
29,3.2036993244021557,0.10344827586206896,0.41379310344827586,0.10344827586206896,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0,0,1,0
351,3.626297404119369,0.17094017094017094,0.13675213675213677,0.25925925925925924,148,4,0,1,1,0,2,0,0,0,0,0,3,0,0,8,0,0,0,0
169,3.4191471103232463,0.17751479289940827,0.09467455621301775,0.23076923076923078,80,5,0,0,0,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0
25,3.4030741894285694,0.2,0.48,0.08,6,2,0,0,0,0,1,0,0,0,1,1,1,0,0,15,1,0,1,0
168,4.082228626032656,0.07738095238095238,0.09523809523809523,0.5119047619047619,48,4,0,2,1,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0
50,3.2048894517332402,0.22,0.26,0.12,20,3,0,0,0,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0
64,2.8887591331443163,0.109375,0.3125,0.078125,32,4,0,0,0,0,2,0,0,0,0,0,2,0,0,48,2,0,1,0
57,3.3440394200775865,0.08771929824561403,0.017543859649122806,0.6666666666666666,8,3,0,2,2,1,0,0,0,0,1,1,0,0,0,27,8,0,0,0
132,2.8810112885734958,0.12121212121212122,0.07575757575757576,0.25,73,5,0,3,2,0,1,1,0,0,0,0,1,0,0,110,4,0,1,0
55,3.743574258349832,0.10909090909090909,0.3090909090909091,0.2545454545454545,18,3,0,0,0,0,1,0,0,0,1,0,2,0,0,38,3,1,1,0
59,3.6255647807017075,0.1016949152542373,0.3559322033898305,0.1864406779661017,20,2,0,0,0,0,1,0,0,0,1,0,2,0,0,43,2,1,1,0
115,3.592825013281829,0.14782608695652175,0.11304347826086956,0.2956521739130435,49,6,0,1,1,0,2,0,0,0,0,0,2,0,0,8,0,0,0,0
119,3.3963908713880953,0.08403361344537816,0.17647058823529413,0.2857142857142857,54,4,1,1,1,0,1,0,0,0,0,0,2,0,0,86,7,0,1,0
52,4.11639397117331,0.1346153846153846,0.17307692307692307,0.4423076923076923,13,2,0,1,1,0,0,0,0,0,0,1,1,0,0,23,2,1,1,0
36,3.0168756957665632,0.16666666666666666,0.3333333333333333,0.05555555555555555,16,4,0,0,0,0,1,0,0,0,1,0,1,0,0,26,1,0,1,0
251,3.8184699650809364,0.14342629482071714,0.13147410358565736,0.30278884462151395,100,8,0,0,0,0,1,0,0,0,1,0,2,0,0,197,5,1,1,0
107,4.027337891836392,0.07476635514018691,0.04672897196261682,0.5887850467289719,22,3,0,1,1,0,1,0,0,0,0,0,1,0,0,60,4,0,0,0
19,3.892407118592875,0.21052631578947367,0.2631578947368421,0.3684210526315789,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0,0
110,3.8546296487352474,0.14545454545454545,0.16363636363636364,0.3090909090909091,41,5,0,2,2,0,1,1,0,0,0,0,2,0,0,6,0,0,0,0
111,3.331090457788723,0.13513513513513514,0.018018018018018018,0.38738738738738737,51,5,0,3,2,0,2,1,0,0,0,0,0,0,0,8,0,0,0,0
26,2.8843135277997995,0.07692307692307693,0.34615384615384615,0.19230769230769232,10,3,0,0,0,0,0,0,0,0,0,0,1,0,0,19,1,1,1,0
51,3.8865938435475003,0.09803921568627451,0.3137254901960784,0.27450980392156865,14,4,0,2,2,1,0,0,0,0,1,1,0,0,0,27,2,0,0,0
171,3.7597772570687518,0.10526315789473684,0.22807017543859648,0.2631578947368421,63,5,1,2,2,0,2,0,0,0,0,0,2,0,0,8,0,0,0,0
36,3.037844793048882,0.16666666666666666,0.3333333333333333,0.05555555555555555,16,4,0,0,0,0,1,0,0,0,1,1,1,0,0,27,1,0,1,0
35,3.5001530166977117,0.08571428571428572,0.2571428571428571,0.3142857142857143,12,3,0,0,0,0,0,0,0,0,0,1,1,0,0,26,2,1,1,0
74,2.690711489955687,0.20270270270270271,0.17567567567567569,0.08108108108108109,40,4,0,0,0,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0
341,3.212736725340217,0.1378299120234604,0.12609970674486803,0.26099706744868034,160,6,0,2,1,0,0,0,0,0,0,0,1,0,0,288,8,0,1,0
41,2.9902678576434107,0.07317073170731707,0.21951219512195122,0.2682926829268293,18,4,0,0,0,0,0,0,0,0,0,0,1,0,0,32,2,1,1,0
83,3.1790240980483926,0.14457831325301204,0.12048192771084337,0.2289156626506024,41,5,0,1,1,0,1,0,0,0,1,0,1,0,0,66,3,0,1,0
86,3.165873547762853,0.06976744186046512,0.46511627906976744,0.16279069767441862,18,5,0,2,2,1,0,0,0,0,1,1,0,0,0,44,2,0,0,0
243,3.6997150479787018,0.09876543209876543,0.1522633744855967,0.3168724279835391,100,5,1,2,2,0,1,0,0,0,0,0,2,0,0,8,0,0,0,0
158,4.230695279459556,0.08227848101265822,0.056962025316455694,0.5189873417721519,47,4,0,1,1,0,2,0,0,0,0,0,2,0,0,8,0,0,0,0
18,3.7946534735443413,0.16666666666666666,0.2777777777777778,0.3888888888888889,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,0,0
85,3.9409539263936177,0.10588235294117647,0.17647058823529413,0.36470588235294116,29,6,1,2,2,0,1,1,0,0,0,0,1,0,0,55,2,0,0,0
47,3.526433265880785,0.14893617021276595,0.1702127659574468,0.2978723404255319,18,5,0,2,2,1,0,0,0,0,1,1,0,0,0,28,2,0,0,0
43,3.5571861769736186,0.11627906976744186,0.20930232558139536,0.37209302325581395,13,3,0,0,0,0,1,0,0,0,1,1,1,0,0,26,3,0,1,0
35,3.4214419452073273,0.08571428571428572,0.2571428571428571,0.3142857142857143,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,26,2,1,1,0
87,2.769518495401114,0.1839080459770115,0.14942528735632185,0.10344827586206896,48,5,0,0,0,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0
59,4.148526695486002,0.06779661016949153,0.4067796610169492,0.3220338983050847,10,2,0,2,2,1,0,0,0,0,1,0,1,0,0,27,3,1,1,0
89,3.5709670035609093,0.10112359550561797,0.20224719101123595,0.2696629213483146,37,4,0,1,1,0,1,0,0,0,1,0,2,0,0,64,4,1,1,0
115,3.7079184249143653,0.06086956521739131,0.45217391304347826,0.21739130434782608,22,4,0,2,2,1,0,0,0,0,1,0,1,0,0,59,4,1,1,0
372,3.195384575014662,0.17473118279569894,0.12096774193548387,0.20967741935483872,182,4,0,1,1,0,2,0,0,0,0,0,3,0,0,10,0,0,0,0
231,3.7208300067056492,0.15151515151515152,0.10822510822510822,0.30735930735930733,94,8,0,0,0,0,1,0,0,0,1,0,1,0,0,185,4,0,1,0
77,2.927282822487305,0.18181818181818182,0.16883116883116883,0.11688311688311688,40,4,0,0,0,0,2,0,0,0,0,0,2,0,0,8,0,0,0,0
101,3.372541804084143,0.1485148514851485,0.15841584158415842,0.19801980198019803,48,5,0,0,0,0,2,0,0,0,0,0,2,0,0,8,0,0,0,0
53,3.4072873719119263,0.07547169811320754,0.18867924528301888,0.33962264150943394,21,4,0,0,0,0,0,0,0,0,1,0,1,0,0,37,3,1,1,0
125,4.237728262805326,0.08,0.416,0.296,17,2,0,3,2,1,0,0,0,0,1,1,1,0,0,49,4,1,1,0
27,3.154173392945927,0.1111111111111111,0.3333333333333333,0.18518518518518517,10,3,0,0,0,0,0,0,0,0,0,1,1,0,0,20,1,1,1,0
52,4.02303333709113,0.1346153846153846,0.17307692307692307,0.4423076923076923,13,2,0,1,1,0,0,0,0,0,0,1,1,0,0,23,2,1,1,0
293,3.8024485595602466,0.08873720136518772,0.14675767918088736,0.3378839590443686,117,5,1,4,2,0,2,0,0,0,0,0,2,0,0,201,11,0,1,0
250,3.634232219470661,0.16,0.1,0.284,108,8,0,0,0,0,1,0,0,0,1,0,1,0,0,204,4,0,1,0
216,3.4771949891249707,0.11574074074074074,0.14814814814814814,0.25462962962962965,99,5,1,3,1,0,2,0,0,0,0,0,2,0,0,11,0,0,0,0
77,2.9855974328207204,0.2077922077922078,0.2077922077922078,0.06493506493506493,40,4,0,0,0,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0
255,3.7978314192571236,0.14901960784313725,0.11372549019607843,0.3215686274509804,100,8,0,0,0,0,2,0,0,0,0,0,2,0,0,8,0,0,0,0
42,3.7633108565499382,0.16666666666666666,0.21428571428571427,0.35714285714285715,11,2,0,1,1,0,0,0,0,0,0,1,1,0,0,18,1,1,1,0
43,3.714276584000676,0.11627906976744186,0.20930232558139536,0.37209302325581395,13,3,0,0,0,0,1,0,0,0,1,1,1,0,0,26,3,0,1,0
40,4.0439427079182675,0.125,0.3,0.35,8,3,0,2,2,1,0,0,0,0,1,0,0,0,0,19,2,0,0,0
42,3.831281165413589,0.16666666666666666,0.21428571428571427,0.35714285714285715,11,2,0,1,1,0,0,0,0,0,0,1,1,0,0,18,1,1,1,0
425,3.482263027743648,0.16705882352941176,0.14588235294117646,0.24705882352941178,187,5,0,2,1,0,1,0,0,0,1,0,3,0,0,360,12,1,1,0
27,3.2282474670200014,0.18518518518518517,0.3333333333333333,0.1111111111111111,10,3,0,0,0,0,1,0,0,0,1,1,1,0,0,20,1,0,1,0
162,4.310248778841878,0.06790123456790123,0.10493827160493827,0.5061728395061729,45,4,0,1,1,0,1,0,0,0,1,0,2,0,0,98,10,1,1,0
42,3.8492546773698617,0.16666666666666666,0.21428571428571427,0.35714285714285715,11,2,0,1,1,0,0,0,0,0,0,1,1,0,0,18,1,1,1,0
79,3.5069718234486364,0.12658227848101267,0.22784810126582278,0.20253164556962025,34,4,0,1,1,0,1,1,0,0,1,1,2,0,0,65,2,1,1,0
154,3.92006111947964,0.14285714285714285,0.06493506493506493,0.38311688311688313,59,4,0,1,1,0,1,0,0,0,0,1,1,0,0,113,3,0,0,0
42,3.2242543269225314,0.09523809523809523,0.21428571428571427,0.2619047619047619,18,4,0,0,0,0,0,0,0,0,0,1,1,0,0,33,2,1,1,0
45,3.92453476270788,0.1111111111111111,0.35555555555555557,0.3111111111111111,8,3,0,2,2,1,0,0,0,0,1,1,0,0,0,20,2,0,0,0
159,4.235368972215767,0.07547169811320754,0.05660377358490566,0.5408805031446541,45,4,0,1,1,0,2,0,0,0,0,0,1,0,0,8,0,0,0,0
89,3.5184785655543345,0.12359550561797752,0.14606741573033707,0.2808988764044944,38,4,0,0,0,0,2,0,0,0,0,0,1,0,0,8,0,0,0,0
396,3.579511365088006,0.1590909090909091,0.12121212121212122,0.26515151515151514,176,5,0,1,1,0,2,0,0,0,0,0,2,0,0,8,0,0,0,0
86,3.448757348260268,0.06976744186046512,0.46511627906976744,0.16279069767441862,18,5,0,2,2,1,0,0,0,0,1,1,0,0,0,44,2,0,0,0
370,3.454891157731176,0.17297297297297298,0.14054054054054055,0.22432432432432434,168,5,0,1,1,0,2,0,0,0,0,0,3,0,0,10,0,0,0,0
82,3.3277862055996668,0.14634146341463414,0.12195121951219512,0.25609756097560976,38,4,0,1,1,0,2,1,0,0,0,0,2,0,0,11,0,0,0,0
351,3.3433660213785767,0.17663817663817663,0.13675213675213677,0.21937321937321938,162,4,0,1,1,0,2,0,0,0,0,0,3,0,0,10,0,0,0,0
294,3.990495575564665,0.09183673469387756,0.14625850340136054,0.36394557823129253,109,5,1,4,2,0,1,0,0,0,1,1,2,0,0,198,12,1,1,0
106,3.712931790015758,0.10377358490566038,0.1320754716981132,0.3584905660377358,39,8,0,0,0,0,0,0,0,0,0,1,0,0,0,74,3,0,0,0
31,3.055467154322434,0.1935483870967742,0.16129032258064516,0.22580645161290322,13,4,0,0,0,0,0,0,0,0,1,1,0,0,0,20,1,0,0,0
87,3.821618285141323,0.034482758620689655,0.10344827586206896,0.6091954022988506,16,3,0,2,2,1,0,0,0,0,1,0,1,0,0,46,10,1,1,0
26,2.7783563161781277,0.07692307692307693,0.34615384615384615,0.19230769230769232,10,3,0,0,0,0,0,0,0,0,0,0,1,0,0,19,1,1,1,0
24,3.117492461184756,0.20833333333333334,0.08333333333333333,0.2916666666666667,10,2,0,1,1,0,1,1,0,0,1,0,0,0,0,23,1,0,0,0
41,3.185389808862923,0.07317073170731707,0.21951219512195122,0.2682926829268293,18,4,0,0,0,0,0,0,0,0,0,0,1,0,0,32,2,1,1,0
26,2.8843135277997995,0.07692307692307693,0.34615384615384615,0.19230769230769232,10,3,0,0,0,0,0,0,0,0,0,0,1,0,0,19,1,1,1,0
132,4.029909003491406,0.12121212121212122,0.1590909090909091,0.3560606060606061,46,6,0,2,1,0,1,0,0,0,1,1,2,0,0,78,5,1,1,0
263,3.8009043445820416,0.09885931558935361,0.26996197718631176,0.22813688212927757,100,5,1,4,1,0,2,0,0,0,0,0,2,0,0,11,0,0,0,0
56,3.9554024066045135,0.08928571428571429,0.16071428571428573,0.48214285714285715,14,3,0,2,2,1,0,0,0,0,1,1,1,0,0,30,5,1,1,0
73,2.4882493366876735,0.1232876712328767,0.136986301369863,0.136986301369863,44,5,0,1,1,0,2,1,0,0,0,0,1,0,0,65,2,0,1,0
137,3.859842692030265,0.12408759124087591,0.1678832116788321,0.30656934306569344,54,8,0,0,0,0,1,0,0,0,1,1,2,0,0,61,1,0,0,0
29,2.8820165499963153,0.20689655172413793,0.06896551724137931,0.2413793103448276,14,3,0,1,1,0,1,1,0,0,1,0,0,0,0,28,1,0,0,0
65,3.6252364664419154,0.12307692307692308,0.3230769230769231,0.16923076923076924,24,3,0,0,0,0,1,0,0,0,1,1,2,0,0,49,2,1,1,0
25,4.0536606896881855,0.16,0.16,0.48,3,2,0,1,1,0,0,1,0,0,1,0,0,0,0,12,0,0,0,0
80,4.090468570732827,0.1,0.1125,0.5625,15,2,0,3,2,1,0,0,0,0,1,1,1,0,0,32,6,1,1,0
85,3.7024246883819973,0.058823529411764705,0.5176470588235295,0.2235294117647059,10,2,0,2,2,1,0,0,0,0,1,0,1,0,0,37,3,1,1,0
259,3.6986993352935724,0.16216216216216217,0.11196911196911197,0.2857142857142857,108,8,0,0,0,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0
64,3.730951314535936,0.0625,0.5,0.21875,8,3,0,2,2,1,0,0,0,0,1,1,0,0,0,28,2,0,0,0
155,3.7743681400244773,0.11612903225806452,0.25161290322580643,0.23870967741935484,55,5,1,2,2,0,2,0,0,0,0,0,2,0,0,8,0,0,0,0
203,3.909136100306129,0.09852216748768473,0.18226600985221675,0.3399014778325123,72,4,1,2,2,0,1,0,0,0,0,0,2,0,0,10,0,0,0,0
48,3.7113758467232985,0.14583333333333334,0.25,0.2916666666666667,14,4,0,2,2,1,0,0,0,0,1,0,0,0,0,26,2,0,0,0
339,3.5519926289960773,0.15634218289085547,0.13274336283185842,0.26843657817109146,146,5,0,1,1,0,1,0,0,0,0,0,2,0,0,268,8,0,1,0
211,3.802704738940738,0.05687203791469194,0.0947867298578199,0.5829383886255924,50,4,0,2,1,0,1,0,0,0,1,1,2,0,0,121,13,1,1,0
52,4.076011942901967,0.1346153846153846,0.17307692307692307,0.4423076923076923,13,2,0,1,1,0,0,0,0,0,0,1,1,0,0,23,2,1,1,0
114,3.61518518825098,0.09649122807017543,0.11403508771929824,0.40350877192982454,44,4,1,1,1,0,1,0,0,0,0,0,1,0,0,11,0,0,0,0
101,3.768858693697558,0.039603960396039604,0.4752475247524752,0.24752475247524752,16,3,0,2,2,1,0,0,0,0,1,0,1,0,0,50,4,1,1,0
98,3.238862012107259,0.14285714285714285,0.1326530612244898,0.21428571428571427,48,5,0,0,0,0,2,0,0,0,0,0,2,0,0,11,0,0,0,0
22,3.3908054820769817,0.18181818181818182,0.4090909090909091,0.13636363636363635,6,2,0,0,0,0,1,0,0,0,1,1,1,0,0,16,1,0,1,0
75,3.4426263413627316,0.06666666666666667,0.48,0.25333333333333335,10,2,0,2,2,1,0,0,0,0,1,0,1,0,0,33,3,1,1,0
94,2.9938719312765074,0.10638297872340426,0.22340425531914893,0.13829787234042554,48,5,0,0,0,0,2,0,0,0,0,0,2,0,0,75,2,0,1,0
40,2.9363486448233145,0.15,0.325,0.075,18,3,0,0,0,0,1,0,0,0,0,1,1,0,0,33,1,0,1,0
29,3.5765582551713604,0.06896551724137931,0.034482758620689655,0.5862068965517241,7,2,0,1,1,0,0,1,0,0,0,0,0,0,0,18,1,0,0,0
132,3.777215145109197,0.10606060606060606,0.1590909090909091,0.3181818181818182,53,6,0,1,1,0,1,0,0,0,1,0,2,0,0,93,6,1,1,0
120,3.3643579181878427,0.11666666666666667,0.08333333333333333,0.325,57,5,0,3,2,0,1,1,0,0,1,0,1,0,0,97,6,1,1,0
102,3.7983723760677788,0.10784313725490197,0.0784313725490196,0.43137254901960786,37,6,0,1,1,0,1,0,0,0,0,0,0,0,0,65,4,0,0,0
57,3.8096740048234765,0.10526315789473684,0.3508771929824561,0.22807017543859648,18,3,0,0,0,0,1,0,0,0,1,0,2,0,0,38,3,1,1,0
195,3.608674208106601,0.1076923076923077,0.2,0.24615384615384617,81,5,1,2,2,0,2,0,0,0,0,0,1,0,0,11,0,0,0,0
19,3.6421498816369033,0.21052631578947367,0.2631578947368421,0.3684210526315789,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,8,1,0,0,0
22,3.2998963911678914,0.09090909090909091,0.4090909090909091,0.22727272727272727,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1,1,1,0
196,3.5552674706933285,0.15306122448979592,0.12755102040816327,0.27040816326530615,84,9,0,0,0,0,1,0,0,0,1,1,1,0,0,155,3,0,1,0
71,3.5660141434583488,0.08450704225352113,0.39436619718309857,0.19718309859154928,18,5,0,2,2,1,0,0,0,0,1,1,0,0,0,38,2,0,0,0
41,2.8222267143235915,0.17073170731707318,0.2926829268292683,0.04878048780487805,20,5,0,0,0,0,1,0,0,0,0,1,1,0,0,32,1,0,1,0
65,3.437388696552852,0.07692307692307693,0.49230769230769234,0.2153846153846154,8,3,0,2,2,1,0,0,0,0,1,1,0,0,0,29,2,0,0,0
25,3.5092750707107125,0.08,0.04,0.72,4,2,0,2,2,1,0,0,0,0,1,0,0,0,0,10,2,0,0,0
60,4.063452532608193,0.13333333333333333,0.2833333333333333,0.3,17,2,0,1,1,0,1,0,0,0,0,1,2,0,0,29,2,1,1,0
323,3.9988737072945275,0.09287925696594428,0.17027863777089783,0.3498452012383901,119,5,1,9,2,1,2,0,0,0,0,0,2,0,0,8,0,0,0,0
76,3.5226720466177466,0.11842105263157894,0.27631578947368424,0.18421052631578946,32,4,0,0,0,0,1,0,0,0,1,0,2,0,0,58,3,1,1,0
43,3.812681545742699,0.09302325581395349,0.37209302325581395,0.20930232558139536,12,2,0,0,0,0,1,0,0,0,0,0,1,0,0,28,1,0,1,0
54,3.7723199090901063,0.09259259259259259,0.3148148148148148,0.25925925925925924,18,3,0,0,0,0,1,0,0,0,1,0,2,0,0,38,3,1,1,0
46,3.430851901568091,0.10869565217391304,0.3695652173913043,0.17391304347826086,16,3,0,0,0,0,1,0,0,0,1,0,2,0,0,31,2,1,1,0
60,3.5416201294378764,0.11666666666666667,0.016666666666666666,0.4666666666666667,23,4,0,1,1,0,1,0,0,0,0,0,0,0,0,41,2,0,0,0
154,4.122132147956328,0.07142857142857142,0.11688311688311688,0.4805194805194805,42,4,0,1,1,0,1,0,0,0,1,0,2,0,0,96,6,1,1,0
69,3.255931163627879,0.08695652173913043,0.014492753623188406,0.6086956521739131,14,4,0,2,2,1,0,0,0,0,1,1,0,0,0,36,9,0,0,0
100,2.9474797847465295,0.15,0.02,0.3,53,5,0,3,2,0,0,1,0,0,1,0,0,0,0,85,3,0,0,0
80,3.511979255545085,0.0625,0.55,0.175,8,3,0,2,2,1,0,0,0,0,1,0,0,0,0,35,2,0,0,0
35,3.3998737308597997,0.08571428571428572,0.2571428571428571,0.3142857142857143,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,26,2,1,1,0
133,3.845222055590358,0.10526315789473684,0.15789473684210525,0.3233082706766917,53,6,0,1,1,0,1,0,0,0,1,1,2,0,0,93,6,1,1,0
381,3.4093751554425378,0.16535433070866143,0.13910761154855644,0.23622047244094488,173,4,0,2,1,0,1,0,0,0,0,0,3,0,0,6,0,0,0,0
170,3.811380089779373,0.09411764705882353,0.18823529411764706,0.3176470588235294,64,6,1,2,2,0,0,1,0,0,1,0,1,0,0,116,4,1,1,0
224,3.71629813655798,0.13839285714285715,0.12053571428571429,0.30357142857142855,94,9,0,0,0,0,2,0,0,0,0,0,1,0,0,11,0,0,0,0
99,3.7272155726854876,0.050505050505050504,0.09090909090909091,0.6161616161616161,16,3,0,2,2,1,0,0,0,0,1,1,1,0,0,50,13,1,1,0
123,4.3662719916545125,0.056910569105691054,0.032520325203252036,0.6504065040650406,25,3,0,1,1,0,1,0,0,0,0,0,1,0,0,64,8,0,0,0
107,3.342227762811737,0.14953271028037382,0.205607476635514,0.16822429906542055,50,6,1,1,1,0,2,1,0,0,0,0,2,0,0,8,0,0,0,0
387,3.196524111285466,0.16020671834625322,0.14470284237726097,0.19896640826873385,190,5,0,1,1,0,2,0,0,0,0,0,3,0,0,334,10,0,1,0
160,4.227241679479498,0.09375,0.1125,0.48125,41,4,0,2,1,0,1,0,0,0,1,1,2,0,0,88,5,1,1,0
54,3.164804467664065,0.037037037037037035,0.018518518518518517,0.7037037037037037,8,3,0,2,2,1,0,0,0,0,1,0,0,0,0,25,7,0,0,0
27,2.90399237434728,0.18518518518518517,0.3333333333333333,0.1111111111111111,10,3,0,0,0,0,1,0,0,0,1,0,1,0,0,20,1,0,1,0
336,3.898270938464814,0.09821428571428571,0.1636904761904762,0.3244047619047619,133,5,1,9,2,1,2,0,0,0,0,0,3,0,0,8,0,0,0,0
369,3.740342496711683,0.15989159891598917,0.14363143631436315,0.28184281842818426,149,5,0,2,1,0,1,0,0,0,0,0,3,0,0,6,0,0,0,0
81,3.281999286621086,0.14814814814814814,0.16049382716049382,0.2222222222222222,38,4,0,0,0,0,2,0,0,0,0,0,1,0,0,8,0,0,0,0
137,3.747096960279134,0.08759124087591241,0.25547445255474455,0.27007299270072993,48,5,1,2,2,0,1,0,0,0,0,0,1,0,0,91,3,0,1,0
24,3.4906015629507228,0.16666666666666666,0.5,0.08333333333333333,6,2,0,0,0,0,1,0,0,0,0,1,1,0,0,15,1,0,1,0
102,3.6621928892793827,0.14705882352941177,0.09803921568627451,0.3431372549019608,41,8,0,1,1,0,0,0,0,0,0,1,0,0,0,73,2,0,0,0
67,3.8024771164265863,0.1044776119402985,0.3582089552238806,0.208955223880597,18,5,0,2,2,1,0,0,0,0,1,0,0,0,0,36,2,0,0,0
42,3.0634236721091157,0.09523809523809523,0.21428571428571427,0.2619047619047619,18,4,0,0,0,0,0,0,0,0,0,0,1,0,0,33,2,1,1,0
162,3.858088932944181,0.1419753086419753,0.14814814814814814,0.29012345679012347,64,4,0,0,0,0,1,0,0,0,1,0,2,0,0,125,3,1,1,0
49,3.6840290495411723,0.10204081632653061,0.2653061224489796,0.2857142857142857,15,4,0,0,0,0,1,0,0,0,1,0,1,0,0,31,1,0,1,0
28,2.803579338634954,0.21428571428571427,0.07142857142857142,0.25,13,4,0,0,0,0,0,0,0,0,1,1,0,0,0,21,1,0,0,0
250,3.9708561020339843,0.088,0.14,0.384,89,5,1,4,2,0,1,0,0,0,0,0,1,0,0,165,10,0,1,0
333,3.502241387732355,0.15915915915915915,0.14714714714714713,0.2552552552552553,143,5,0,1,1,0,1,0,0,0,1,0,2,0,0,268,8,0,1,0
118,3.8673745761818927,0.11016949152542373,0.17796610169491525,0.3135593220338983,45,6,0,1,1,0,1,0,0,0,1,1,2,0,0,80,5,1,1,0
426,3.495385196652217,0.16901408450704225,0.14553990610328638,0.24647887323943662,187,5,0,2,1,0,1,0,0,0,1,0,3,0,0,361,12,1,1,0
139,3.9193702239408696,0.07194244604316546,0.1223021582733813,0.4676258992805755,44,4,0,3,2,0,0,0,0,0,0,0,1,0,0,79,8,0,1,0
42,3.2242543269225314,0.09523809523809523,0.21428571428571427,0.2619047619047619,18,4,0,0,0,0,0,0,0,0,0,1,1,0,0,33,2,1,1,0
175,3.959866160040477,0.12571428571428572,0.09142857142857143,0.38857142857142857,63,8,0,0,0,0,1,0,0,0,0,0,1,0,0,127,5,0,0,0
71,3.059413569075214,0.04225352112676056,0.014084507042253521,0.647887323943662,14,4,0,2,2,1,0,0,0,0,1,0,0,0,0,36,9,0,0,0
164,3.8664804000309614,0.09146341463414634,0.06097560975609756,0.45121951219512196,56,4,0,1,1,0,2,0,0,0,0,0,2,0,0,8,0,0,0,0
38,3.6808518549795144,0.10526315789473684,0.34210526315789475,0.3157894736842105,9,2,0,0,0,0,0,0,0,0,1,0,1,0,0,19,2,1,1,0
213,3.8062729688686137,0.09859154929577464,0.17370892018779344,0.29577464788732394,89,4,1,1,1,0,1,0,0,0,1,0,1,0,0,148,12,0,1,0
97,3.0065382291424227,0.14432989690721648,0.10309278350515463,0.2268041237113402,50,4,0,1,1,0,2,1,0,0,0,0,2,0,0,8,0,0,0,0
39,3.7968445828363437,0.10256410256410256,0.23076923076923078,0.38461538461538464,11,2,0,1,1,0,0,0,0,0,0,1,1,0,0,25,2,1,1,0
